Date,Temperature_C,Rainfall_mm,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price,Diesel_Price_Rs
2021-01-23,21.037497,0.0,2556.0,1067.0,2873.0,2480.0,81.6
2021-01-24,19.964582,0.0,1109.0,1000.0,3068.0,2640.0,81.66
2021-01-25,20.010416,0.0,4347.0,1033.3333333333333,2796.6666666666665,2366.6666666666665,81.72
2021-01-26,19.885418,0.0,1470.0,1000.0,2675.0,2400.0,81.79
2021-01-27,20.235418,0.0,3967.0,1200.0,2814.0,2400.0,81.85
2021-01-28,19.468748,0.0,3412.0,1100.3333333333333,2951.6666666666665,2633.6666666666665,81.91
2021-01-29,19.7,0.0,3471.0,1100.0,2943.6666666666665,2616.6666666666665,81.98
2021-01-30,20.343752,0.0,1524.0,1033.3333333333333,3123.3333333333335,2783.3333333333335,82.04
2021-01-31,21.010416,0.0,490.0,1100.0,3260.0,2700.0,82.1
2021-02-01,20.939583,0.0,2047.0,1551.0,3620.0,3300.0,82.17
2021-02-02,20.952084,0.0,3077.0,1233.3333333333333,3664.3333333333335,3366.6666666666665,82.23
2021-02-03,21.245832,0.0,2720.0,1200.0,3735.0,3383.6666666666665,82.29
2021-02-04,20.56875,0.0,2096.0,950.5,3526.0,3255.5,82.36
2021-02-05,19.277084,0.0,1538.0,1400.3333333333333,3323.3333333333335,2916.6666666666665,82.42
2021-02-06,18.877085,0.0,1148.0,1050.5,3220.5,2825.5,82.48
2021-02-07,19.0875,0.0,464.0,1101.0,3130.0,2851.0,82.55
2021-02-08,19.675001,0.0,1008.0,1300.0,3503.0,3125.0,82.61
2021-02-09,21.072916,0.0,2037.0,1233.6666666666667,3709.0,3423.3333333333335,82.67
2021-02-10,21.3375,0.0,2144.0,1533.6666666666667,3918.0,3567.0,82.74
2021-02-11,22.116669,0.0,544.0,1500.0,4001.0,3550.0,82.8
2021-02-12,22.949999,0.0,1912.0,1433.3333333333333,3896.6666666666665,3466.6666666666665,82.86
2021-02-13,23.679167,0.0,943.0,1400.0,3812.0,3340.0,82.93
2021-02-14,23.164581,0.0,389.0,1200.0,4175.0,3470.0,82.99
2021-02-15,22.535418,0.0,1412.0,1204.0,3821.0,3383.6666666666665,83.05
2021-02-16,22.220833,0.0,1196.0,1600.6666666666667,4003.6666666666665,3575.0,83.12
2021-02-17,22.014582,1.5,1126.0,1600.0,4224.333333333333,3683.6666666666665,83.18
2021-02-18,20.97083,0.1,1220.0,1500.3333333333333,4155.0,3723.6666666666665,83.24
2021-02-19,20.71875,0.0,443.0,2476.0,4238.0,3825.0,83.31
2021-02-20,21.81042,0.0,947.0,1533.6666666666667,4271.0,3767.3333333333335,83.37
2021-02-21,22.627083,0.0,396.0,1500.0,4301.0,3750.0,83.43
2021-02-22,23.616667,0.0,1392.0,1400.0,4293.666666666667,3866.6666666666665,83.5
2021-02-23,24.081251,0.0,1447.0,1486.6666666666667,3877.6666666666665,3530.0,83.56
2021-02-24,24.666666,0.0,1716.0,1397.0,3683.6666666666665,2767.0,83.62
2021-02-25,24.160416,0.0,1674.0,1100.3333333333333,3103.6666666666665,2417.0,83.69
2021-02-26,24.327085,0.0,1813.0,1117.0,2773.6666666666665,2283.6666666666665,83.75
2021-02-27,25.495834,0.0,1141.0,989.0,2524.6666666666665,2108.6666666666665,83.81
2021-02-28,25.991669,0.0,147.0,1052.0,1992.0,1751.0,83.88
2021-03-01,25.0,0.0,1838.0,1166.6666666666667,2697.3333333333335,2350.3333333333335,83.94
2021-03-02,24.88542,0.0,1963.0,1533.3333333333333,2766.3333333333335,2587.0,84.01
2021-03-03,24.716665,0.0,2018.0,1317.6666666666667,2772.6666666666665,2400.0,84.07
2021-03-04,25.624998,0.0,2210.0,1147.0,2394.3333333333335,1866.6666666666667,84.13
2021-03-05,26.085417,0.0,2435.0,760.0,1925.0,1686.6666666666667,84.2
2021-03-06,25.397919,0.0,1609.0,833.6666666666666,1881.0,1700.3333333333333,84.26
2021-03-07,25.09375,0.0,497.0,1000.0,2000.0,1800.0,84.32
2021-03-08,25.564585,0.0,3372.0,1050.0,1694.0,1500.0,84.39
2021-03-09,26.233332,0.0,3696.0,707.3333333333334,1620.6666666666667,1242.0,84.45
2021-03-10,25.725,0.0,4189.0,500.3333333333333,1361.0,1126.6666666666667,84.51
2021-03-11,25.502085,0.0,734.0,800.0,1259.0,1080.5,84.58
2021-03-12,25.666664,0.0,3924.0,767.6666666666666,1489.6666666666667,1307.0,84.64
2021-03-13,26.793753,0.0,937.0,900.0,1630.0,1400.0,84.7
2021-03-14,26.904167,0.0,937.0,900.0,1630.0,1400.0,84.77
2021-03-15,27.170835,0.0,3238.0,941.6666666666666,1460.0,1340.3333333333333,84.83
2021-03-16,27.556246,0.0,1700.0,700.0,1390.0,1250.0,84.89
2021-03-17,27.874998,0.0,1700.0,700.0,1390.0,1250.0,84.96
2021-03-18,26.645834,0.0,1700.0,700.0,1390.0,1250.0,85.02
2021-03-19,26.083334,0.0,1700.0,700.0,1390.0,1250.0,85.08
2021-03-20,26.13125,0.0,1185.0,600.0,1152.0,950.0,85.15
2021-03-21,25.977081,0.0,1185.0,600.0,1152.0,950.0,85.21
2021-03-22,26.370832,0.0,4840.0,487.0,1080.6666666666667,927.0,85.27
2021-03-23,27.158333,0.0,4035.0,533.3333333333334,1101.3333333333333,900.3333333333334,85.34
2021-03-24,27.177084,0.0,5350.0,533.6666666666666,1061.3333333333333,912.0,85.4
2021-03-25,27.25,0.0,3651.0,650.0,1150.5,926.0,85.46
2021-03-26,28.516665,0.0,3956.0,400.0,990.0,875.5,85.53
2021-03-27,28.98958,0.0,2152.0,600.0,1151.0,950.0,85.59
2021-03-28,28.64583,0.0,2152.0,600.0,1151.0,950.0,85.65
2021-03-29,27.60417,0.0,2152.0,600.0,1151.0,950.0,85.72
2021-03-30,27.19792,0.0,2152.0,600.0,1151.0,950.0,85.78
2021-03-31,27.125,0.0,2152.0,600.0,1151.0,950.0,85.84
2021-04-01,26.464584,0.0,5054.0,616.6666666666666,1135.6666666666667,916.6666666666666,85.91
2021-04-02,27.36875,0.0,2245.0,600.0,1180.0,950.0,85.97
2021-04-03,27.612497,0.0,4520.0,575.0,1051.5,875.5,86.03
2021-04-04,28.475,0.0,2245.0,600.0,1103.0,901.0,86.1
2021-04-05,29.697916,0.0,7279.0,466.6666666666667,992.6666666666666,808.3333333333334,86.16
2021-04-06,29.558334,0.0,6401.0,366.6666666666667,954.0,784.3333333333334,86.22
2021-04-07,28.906252,0.0,6171.0,450.0,976.0,762.5,86.29
2021-04-08,28.789583,0.0,5951.0,434.0,866.0,728.6666666666666,86.35
2021-04-09,29.506254,0.0,5706.0,400.0,897.6666666666666,766.6666666666666,86.41
2021-04-10,29.710419,0.0,4784.0,433.3333333333333,912.6666666666666,766.6666666666666,86.48
2021-04-11,29.689583,0.0,95.0,300.0,811.0,725.0,86.54
2021-04-12,29.445831,0.0,2740.0,450.0,985.5,825.0,86.61
2021-04-13,27.799997,0.1,1643.0,575.0,1028.5,850.0,86.67
2021-04-14,27.708334,0.0,1321.0,600.0,1026.0,800.0,86.73
2021-04-15,28.435415,0.0,4049.0,503.6666666666667,1164.0,956.6666666666666,86.8
2021-04-16,28.391665,0.0,3885.0,507.3333333333333,985.3333333333334,821.6666666666666,86.86
2021-04-17,29.49375,0.0,2659.0,583.6666666666666,1055.0,886.6666666666666,86.92
2021-04-18,29.152082,0.0,952.0,700.0,1052.0,800.0,86.99
2021-04-19,28.222921,0.0,673.0,500.0,904.0,800.0,87.05
2021-04-20,27.381248,0.0,472.0,500.0,1028.0,950.0,87.11
2021-04-21,28.210413,0.0,472.0,500.0,1028.0,950.0,87.18
2021-04-22,28.495834,0.0,472.0,500.0,1028.0,950.0,87.24
2021-04-23,28.195833,0.0,472.0,500.0,1028.0,950.0,87.3
2021-04-24,30.164581,0.0,472.0,500.0,1028.0,950.0,87.37
2021-04-25,30.570833,0.0,472.0,500.0,1028.0,950.0,87.43
2021-04-26,29.397919,0.0,1737.0,655.0,1180.0,1090.0,87.49
2021-04-27,29.383331,0.0,1556.0,700.0,1281.0,1180.0,87.56
2021-04-28,29.168749,1.0,1556.0,700.0,1281.0,1180.0,87.62
2021-04-29,29.052084,0.7,1556.0,700.0,1281.0,1180.0,87.68
2021-04-30,28.745832,0.70000005,1556.0,700.0,1281.0,1180.0,87.75
2021-05-01,28.664581,0.0,1556.0,700.0,1281.0,1180.0,87.81
2021-05-02,28.883331,0.0,1556.0,700.0,1281.0,1180.0,87.81
2021-05-03,29.441664,0.0,4094.0,637.0,1356.0,1133.6666666666667,87.81
2021-05-04,29.820831,0.0,5999.0,550.3333333333334,1180.3333333333333,966.6666666666666,87.81
2021-05-05,29.924995,0.0,5916.0,466.6666666666667,1243.3333333333333,983.6666666666666,87.81
2021-05-06,30.258337,0.0,4022.0,567.0,1258.6666666666667,983.6666666666666,87.81
2021-05-07,30.629166,0.0,3598.0,358.6666666666667,1131.0,805.0,87.81
2021-05-08,29.99375,0.0,2344.0,440.0,1081.0,818.3333333333334,87.81
2021-05-09,29.483332,0.0,124.0,551.0,1300.0,1000.0,87.81
2021-05-10,28.40833,0.0,4110.0,567.0,1331.6666666666667,1050.6666666666667,87.81
2021-05-11,27.983337,0.0,3050.0,475.0,930.5,770.0,87.81
2021-05-12,27.65833,0.0,2939.0,550.5,1502.5,1250.5,87.81
2021-05-13,29.362501,0.0,2175.0,501.0,1600.0,1351.0,87.81
2021-05-14,31.706251,0.1,2175.0,501.0,1600.0,1351.0,87.81
2021-05-15,28.808334,4.6,2175.0,501.0,1600.0,1351.0,87.81
2021-05-16,24.964582,17.599998,2175.0,501.0,1600.0,1351.0,87.81
2021-05-17,24.854166,10.9,2175.0,501.0,1600.0,1351.0,87.81
2021-05-18,24.720833,14.499999,2175.0,501.0,1600.0,1351.0,87.81
2021-05-19,25.983332,0.2,2175.0,501.0,1600.0,1351.0,87.81
2021-05-20,26.597916,0.0,2175.0,501.0,1600.0,1351.0,87.81
2021-05-21,26.202082,0.1,2175.0,501.0,1600.0,1351.0,87.81
2021-05-22,26.449999,0.1,2175.0,501.0,1600.0,1351.0,87.81
2021-05-23,26.877089,0.0,2175.0,501.0,1600.0,1351.0,87.81
2021-05-24,27.129166,0.0,2129.0,567.0,1728.6666666666667,1383.6666666666667,87.81
2021-05-25,26.918747,0.0,3722.0,608.3333333333334,1691.0,1420.0,87.81
2021-05-26,26.622917,0.4,4538.0,600.0,1760.5,1450.0,87.81
2021-05-27,27.108332,0.90000004,4089.0,650.5,1796.0,1450.5,87.81
2021-05-28,27.793747,0.5,5250.0,620.5,2020.0,1550.5,87.81
2021-05-29,26.960417,5.7999997,2893.0,750.0,1931.0,1600.5,87.81
2021-05-30,27.402084,0.8,1324.0,800.0,2021.0,1651.0,87.81
2021-05-31,27.118752,2.6,4744.0,733.3333333333334,1976.0,1700.0,87.81
2021-06-01,27.152082,7.3,5121.0,666.6666666666666,2017.3333333333333,1700.0,92.69
2021-06-02,27.572916,1.1,5677.0,766.6666666666666,2055.6666666666665,1800.0,92.69
2021-06-03,26.802084,1.1,5009.0,800.0,2090.3333333333335,1807.0,92.69
2021-06-04,25.414587,2.3000002,5404.0,817.0,2071.0,1817.6666666666667,92.69
2021-06-05,25.739584,2.3,3019.0,717.0,2100.6666666666665,1847.0,92.69
2021-06-06,25.152084,2.9999998,357.0,751.0,1921.0,1750.0,92.69
2021-06-07,25.424997,3.4999998,539.0,700.0,1818.0,1700.0,92.69
2021-06-08,24.94375,2.7999997,5374.0,897.6666666666666,2027.3333333333333,1783.6666666666667,92.69
2021-06-09,23.977081,17.400003,4340.0,550.0,2221.5,1900.5,92.69
2021-06-10,24.956251,2.5,3185.0,626.0,2225.5,1800.5,92.69
2021-06-11,25.9,2.1,5169.0,766.6666666666666,2124.3333333333335,1766.6666666666667,92.69
2021-06-12,26.145836,1.9000002,3926.0,650.3333333333334,2099.3333333333335,1783.6666666666667,92.69
2021-06-13,26.210417,1.2,1342.0,500.0,2126.0,1800.0,92.69
2021-06-14,24.985418,1.8000001,2431.0,662.5,2030.5,1725.0,92.69
2021-06-15,24.664583,2.7999997,2017.0,630.0,1989.0,1725.0,92.69
2021-06-16,23.458334,1.4000001,1885.0,650.0,2013.5,1750.5,92.69
2021-06-17,23.547915,3.6,1942.0,775.5,2225.5,1938.0,92.69
2021-06-18,23.387503,2.1,2079.0,925.5,2207.5,1925.5,92.69
2021-06-19,23.7125,5.2,3960.0,633.3333333333334,2158.3333333333335,1850.3333333333333,92.69
2021-06-20,24.481249,1.5,2122.0,700.0,2200.0,1851.0,92.69
2021-06-21,24.639582,3.1000004,5045.0,758.3333333333334,2188.3333333333335,1901.6666666666667,92.69
2021-06-22,24.922915,2.4999998,3616.0,766.6666666666666,2203.3333333333335,1933.3333333333333,92.69
2021-06-23,23.227083,9.8,3295.0,750.0,2133.0,1807.5,92.69
2021-06-24,23.799997,9.500001,4355.0,766.6666666666666,2099.0,1777.0,92.69
2021-06-25,24.164583,0.70000005,3384.0,633.3333333333334,2151.0,1773.6666666666667,92.69
2021-06-26,23.820837,3.5,1288.0,650.5,1988.0,1750.5,92.69
2021-06-27,23.575003,7.4999995,238.0,801.0,1876.0,1751.0,92.69
2021-06-28,25.012499,6.7000003,2989.0,600.0,2027.6666666666667,1742.3333333333333,92.69
2021-06-29,25.245836,0.8,2967.0,575.0,2087.6666666666665,1740.0,92.69
2021-06-30,25.245834,0.1,3082.0,633.3333333333334,2013.0,1700.0,92.69
2021-07-01,25.141668,0.1,2059.0,550.0,2125.5,1700.0,96.72
2021-07-02,25.331245,1.2,2783.0,670.3333333333334,1987.0,1701.6666666666667,96.72
2021-07-03,25.647917,1.8000001,2245.0,650.3333333333334,1993.3333333333333,1718.3333333333333,96.72
2021-07-04,26.07292,0.3,1047.0,500.0,2100.0,1700.0,96.72
2021-07-05,26.370829,0.70000005,3961.0,700.0,1971.6666666666667,1748.3333333333333,96.72
2021-07-06,26.064585,6.5,2380.0,780.5,1885.5,1730.0,96.72
2021-07-07,25.508337,1.1,4118.0,600.6666666666666,1931.3333333333333,1660.3333333333333,96.72
2021-07-08,25.25625,2.6000001,3646.0,600.0,1890.3333333333333,1656.6666666666667,96.72
2021-07-09,24.789587,7.2999997,2490.0,600.0,1915.5,1695.0,96.72
2021-07-10,25.141665,7.8999996,2371.0,633.6666666666666,1885.3333333333333,1648.3333333333333,96.72
2021-07-11,24.72917,7.8999996,936.0,500.0,1911.0,1650.0,96.72
2021-07-12,24.339584,9.900002,3731.0,666.6666666666666,1838.6666666666667,1636.6666666666667,96.72
2021-07-13,24.029167,6.4,3158.0,600.0,1884.3333333333333,1583.6666666666667,96.72
2021-07-14,24.120834,18.600002,3363.0,583.3333333333334,1773.6666666666667,1510.0,96.72
2021-07-15,24.404165,6.3999996,3247.0,927.0,1765.3333333333333,1573.3333333333333,96.72
2021-07-16,24.981253,3.7,3314.0,633.3333333333334,1754.0,1543.3333333333333,96.72
2021-07-17,23.847918,50.9,2919.0,666.6666666666666,1747.3333333333333,1541.6666666666667,96.72
2021-07-18,23.989584,21.2,1433.0,600.0,1811.0,1525.0,96.72
2021-07-19,23.954168,8.499999,3513.0,525.5,1785.5,1540.5,96.72
2021-07-20,23.866669,12.5,2899.0,600.3333333333334,1734.0,1561.6666666666667,96.72
2021-07-21,23.747917,5.4,1982.0,633.3333333333334,1720.3333333333333,1547.0,96.72
2021-07-22,22.991667,12.000001,3035.0,633.3333333333334,1749.3333333333333,1625.3333333333333,96.72
2021-07-23,23.522919,2.9999998,3242.0,766.6666666666666,1778.3333333333333,1683.3333333333333,96.72
2021-07-24,23.625002,4.3999996,3045.0,833.3333333333334,1875.3333333333333,1750.3333333333333,96.72
2021-07-25,23.622915,8.500001,409.0,900.0,1821.0,1750.0,96.72
2021-07-26,23.28125,7.6,3824.0,766.6666666666666,1967.0,1774.0,96.72
2021-07-27,23.347921,9.500001,3779.0,733.3333333333334,1973.6666666666667,1783.3333333333333,96.72
2021-07-28,23.162504,11.5,3580.0,757.0,2003.3333333333333,1743.6666666666667,96.72
2021-07-29,23.445831,5.7999988,3265.0,766.6666666666666,1947.0,1733.6666666666667,96.72
2021-07-30,23.852083,3.3,3271.0,733.3333333333334,1900.3333333333333,1690.3333333333333,96.72
2021-07-31,23.61875,1.1,2758.0,666.6666666666666,1923.6666666666667,1625.3333333333333,96.72
2021-08-01,23.585417,1.4000001,442.0,800.0,2000.0,1651.0,97.45
2021-08-02,23.631248,3.3000002,3429.0,633.6666666666666,1882.0,1617.0,97.45
2021-08-03,23.66667,3.0999997,2867.0,666.6666666666666,1927.0,1635.3333333333333,97.45
2021-08-04,24.360415,1.3000001,2434.0,600.0,1876.0,1642.5,97.45
2021-08-05,24.179167,1.3000001,2143.0,733.6666666666666,1800.6666666666667,1630.0,97.45
2021-08-06,24.189585,1.3000001,2761.0,600.0,1862.0,1637.5,97.45
2021-08-07,24.431252,2.4,2430.0,733.3333333333334,1796.0,1630.0,97.45
2021-08-08,24.362501,1.1000001,1109.0,700.0,1876.0,1670.0,97.45
2021-08-09,23.743752,1.3000001,2985.0,700.0,1797.6666666666667,1640.3333333333333,97.45
2021-08-10,23.831247,1.5000001,1963.0,700.0,1792.5,1665.5,97.45
2021-08-11,23.90625,1.2,2554.0,733.3333333333334,1801.6666666666667,1670.0,97.45
2021-08-12,23.783333,1.8000002,2657.0,733.3333333333334,1840.3333333333333,1706.6666666666667,97.45
2021-08-13,23.318748,3.7999997,1985.0,650.5,1891.0,1750.5,97.45
2021-08-14,23.297918,4.7000003,1809.0,675.5,1930.5,1745.0,97.45
2021-08-15,23.85,3.1000001,985.0,651.0,1861.0,1740.0,97.45
2021-08-16,22.493752,10.5,2701.0,693.6666666666666,1967.6666666666667,1758.3333333333333,97.45
2021-08-17,22.1875,47.699997,2655.0,691.6666666666666,1900.3333333333333,1750.3333333333333,97.45
2021-08-18,22.114584,33.0,1378.0,662.5,1863.5,1712.5,97.45
2021-08-19,21.874998,30.099998,1606.0,717.0,1866.3333333333333,1713.3333333333333,97.45
2021-08-20,22.614586,7.1,2441.0,766.6666666666666,1830.0,1697.0,97.45
2021-08-21,23.268751,4.9999995,2549.0,657.0,1794.3333333333333,1637.0,97.45
2021-08-22,23.829165,1.4000001,1035.0,600.0,1800.0,1625.0,97.45
2021-08-23,24.120834,1.4,2002.0,675.5,1798.5,1622.5,97.45
2021-08-24,23.775,1.9000001,2578.0,675.5,1820.5,1670.0,97.45
2021-08-25,23.50208,1.6,2789.0,700.0,1752.5,1550.5,97.45
2021-08-26,23.789581,1.4000001,4052.0,533.3333333333334,1663.6666666666667,1460.3333333333333,97.45
2021-08-27,23.949999,0.2,3404.0,583.6666666666666,1687.0,1487.3333333333333,97.45
2021-08-28,23.933334,0.6,2926.0,566.6666666666666,1663.6666666666667,1500.3333333333333,97.45
2021-08-29,23.020834,5.999999,1109.0,600.0,1770.0,1500.0,97.45
2021-08-30,22.5625,39.899998,3335.0,523.6666666666666,1643.3333333333333,1487.0,97.45
2021-08-31,23.445831,1.4000001,1904.0,600.0,1657.3333333333333,1503.3333333333333,97.45
2021-09-01,23.61875,1.1,1645.0,1180.0,1598.5,1535.0,96.33
2021-09-02,23.856249,1.5000001,2911.0,566.6666666666666,1645.3333333333333,1503.3333333333333,96.33
2021-09-03,23.712502,8.2,3475.0,633.3333333333334,1634.0,1497.0,96.33
2021-09-04,23.252083,5.1,1586.0,575.5,1572.0,1436.0,96.33
2021-09-05,23.847916,9.1,471.0,651.0,1526.0,1421.0,96.33
2021-09-06,23.585417,14.900001,471.0,651.0,1526.0,1421.0,96.33
2021-09-07,23.199997,25.800003,2407.0,487.6666666666667,1635.6666666666667,1481.6666666666667,96.33
2021-09-08,23.7125,6.499999,2652.0,484.6666666666667,1657.0,1510.3333333333333,96.33
2021-09-09,23.760416,4.4,4015.0,483.3333333333333,1627.6666666666667,1468.6666666666667,96.33
2021-09-10,23.762497,6.0999994,1337.0,562.5,1650.5,1475.0,96.33
2021-09-11,23.445833,7.5000005,1126.0,500.0,1661.0,1451.0,96.33
2021-09-12,22.875,79.89999,1126.0,500.0,1661.0,1451.0,96.33
2021-09-13,23.737501,9.4000025,3719.0,600.0,1668.6666666666667,1400.0,96.33
2021-09-14,23.470833,1.6000001,3314.0,600.3333333333334,1635.3333333333333,1403.3333333333333,96.33
2021-09-15,23.170835,0.1,2729.0,600.0,1698.5,1415.0,96.33
2021-09-16,23.097916,1.6,2808.0,608.3333333333334,1656.6666666666667,1441.6666666666667,96.33
2021-09-17,23.329168,0.70000005,3295.0,690.3333333333334,1659.3333333333333,1445.0,96.33
2021-09-18,23.637499,2.5,2651.0,583.6666666666666,1662.0,1512.0,96.33
2021-09-19,23.718748,3.9,1266.0,651.0,1699.0,1525.0,96.33
2021-09-20,23.366669,7.5999994,1292.0,933.6666666666666,1918.3333333333333,1780.3333333333333,96.33
2021-09-21,22.69792,10.500001,3296.0,717.0,1930.0,1777.0,96.33
2021-09-22,23.36458,10.500001,2979.0,833.3333333333334,2099.0,1934.0,96.33
2021-09-23,23.864584,1.3000001,2939.0,866.6666666666666,2305.0,2075.3333333333335,96.33
2021-09-24,23.720833,0.1,1901.0,900.0,2334.0,2075.5,96.33
2021-09-25,23.310415,3.8999999,2753.0,733.3333333333334,2164.3333333333335,1866.6666666666667,96.33
2021-09-26,23.147919,17.400002,1268.0,700.0,2150.0,1850.0,96.33
2021-09-27,22.55625,75.1,2169.0,703.6666666666666,2145.6666666666665,1873.3333333333333,96.33
2021-09-28,22.975,19.999998,1641.0,750.0,2261.3333333333335,2000.3333333333333,96.33
2021-09-29,23.466667,4.0,1766.0,983.6666666666666,2500.6666666666665,2203.3333333333335,96.33
2021-09-30,24.197916,2.5,2432.0,883.3333333333334,2754.3333333333335,2420.3333333333335,96.33
2021-10-01,23.685417,1.4000001,2800.0,1000.3333333333334,2724.0,2443.6666666666665,97.84
2021-10-02,24.25208,1.0,1257.0,1100.0,3037.3333333333335,2906.6666666666665,97.84
2021-10-03,24.92292,0.3,210.0,1100.0,3000.0,2850.0,97.84
2021-10-04,25.079165,1.5000001,3427.0,1133.3333333333333,3178.3333333333335,2967.0,97.84
2021-10-05,24.741669,6.3,3307.0,1150.0,3578.0,3050.0,97.84
2021-10-06,25.550003,0.70000005,2143.0,950.0,3354.0,2975.0,97.84
2021-10-07,24.481249,5.8,2028.0,1033.3333333333333,3531.3333333333335,3241.6666666666665,97.84
2021-10-08,23.72708,17.4,2188.0,1233.3333333333333,3282.3333333333335,2827.0,97.84
2021-10-09,24.354166,0.90000004,1772.0,1308.3333333333333,3555.3333333333335,3250.3333333333335,97.84
2021-10-10,24.49375,1.1,652.0,1300.0,4015.0,3600.0,97.84
2021-10-11,24.24792,0.5,652.0,1300.0,4015.0,3600.0,97.84
2021-10-12,24.302086,0.2,2940.0,1366.6666666666667,3634.0,3204.0,97.84
2021-10-13,24.566668,0.0,2761.0,1233.3333333333333,4001.3333333333335,3533.3333333333335,97.84
2021-10-14,23.7125,0.0,2364.0,1117.0,3757.6666666666665,3333.6666666666665,97.84
2021-10-15,23.76667,0.0,1141.0,900.5,3450.5,2665.5,97.84
2021-10-16,24.549997,0.0,842.0,1075.0,3646.0,3350.0,97.84
2021-10-17,24.02917,0.0,685.0,1100.0,3640.0,3350.0,97.84
2021-10-18,23.275,0.0,2309.0,766.6666666666666,3000.3333333333335,2584.0,97.84
2021-10-19,22.364584,0.0,1571.0,950.0,3470.5,2950.0,97.84
2021-10-20,23.112501,0.0,2193.0,933.3333333333334,3251.6666666666665,2733.3333333333335,97.84
2021-10-21,22.339582,0.0,1838.0,833.3333333333334,3052.6666666666665,2516.6666666666665,97.84
2021-10-22,22.302084,0.0,1573.0,866.6666666666666,3107.0,2700.6666666666665,97.84
2021-10-23,22.062498,0.0,1329.0,966.6666666666666,3223.6666666666665,2900.3333333333335,97.84
2021-10-24,22.308332,0.0,736.0,700.0,3312.0,3001.0,97.84
2021-10-25,22.412498,0.0,1711.0,1000.0,3235.0,2966.6666666666665,97.84
2021-10-26,22.527082,0.0,1888.0,983.6666666666666,3164.0,2750.0,97.84
2021-10-27,22.643751,0.0,1864.0,750.0,2939.5,2487.5,97.84
2021-10-28,21.50625,0.0,1360.0,858.3333333333334,2890.0,2566.6666666666665,97.84
2021-10-29,20.893751,0.0,595.0,950.0,2970.0,2550.0,97.84
2021-10-30,21.791666,0.0,593.0,1000.0,2800.0,2400.0,97.84
2021-10-31,22.456253,0.0,593.0,1000.0,2800.0,2400.0,97.84
2021-11-01,23.016668,0.0,593.0,1000.0,2800.0,2400.0,106.62
2021-11-02,22.464584,0.0,593.0,1000.0,2800.0,2400.0,106.62
2021-11-03,22.841667,0.0,593.0,1000.0,2800.0,2400.0,106.62
2021-11-04,23.775,0.3,593.0,1000.0,2800.0,2400.0,106.62
2021-11-05,23.914583,0.2,593.0,1000.0,2800.0,2400.0,106.62
2021-11-06,23.564583,0.0,593.0,1000.0,2800.0,2400.0,106.62
2021-11-07,22.449999,0.0,593.0,1000.0,2800.0,2400.0,106.62
2021-11-08,21.341667,0.0,682.0,1000.0,3151.0,2700.0,106.62
2021-11-09,20.902086,0.0,1638.0,900.0,3281.0,2875.5,106.62
2021-11-10,20.579168,0.0,1914.0,1050.0,3301.5,2840.0,106.62
2021-11-11,21.091665,0.0,2362.0,1033.3333333333333,3147.0,2650.0,106.62
2021-11-12,22.679167,0.0,1905.0,1270.3333333333333,2500.6666666666665,2067.0,106.62
2021-11-13,23.597916,0.0,1433.0,933.6666666666666,2550.6666666666665,2033.3333333333333,106.62
2021-11-14,24.393751,0.0,309.0,1000.0,2502.0,2000.0,106.62
