Date,Temperature_C,Rainfall_mm,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price,Diesel_Price_Rs
2021-02-18,17.945835,10.0,1.0,6550.0,6550.0,6550.0,83.24
2021-02-19,20.5375,0.2,1.0,6550.0,6550.0,6550.0,83.24
2021-02-20,22.239586,0.1,264.0,5701.0,7030.0,6750.0,83.37
2021-02-21,23.214586,0.0,264.0,5701.0,7030.0,6750.0,83.37
2021-02-22,24.06458,0.0,414.0,6550.0,7103.0,6850.0,83.5
2021-02-22,24.06458,0.0,12.0,6500.0,6700.0,6650.0,83.5
2021-02-23,24.316666,0.0,341.0,6471.0,7189.0,6900.0,83.56
2021-02-24,25.214582,0.0,318.0,6561.0,7161.0,6800.0,83.62
2021-02-24,25.214582,0.0,2.0,6700.0,6700.0,6700.0,83.62
2021-02-25,25.458336,0.0,3.0,6600.0,6600.0,6600.0,83.69
2021-02-25,25.458336,0.0,378.0,6631.0,7071.0,6900.0,83.69
2021-02-26,25.564583,0.0,4.0,6400.0,6600.0,6550.0,83.75
2021-02-27,26.147919,0.0,4.0,6400.0,6600.0,6550.0,83.75
2021-02-28,27.087502,0.0,4.0,6400.0,6600.0,6550.0,83.75
2021-03-01,26.931252,0.0,411.0,6200.0,6921.0,6700.0,83.94
2021-03-01,26.931252,0.0,5.0,6400.0,6600.0,6500.0,83.94
2021-03-02,26.0875,0.0,411.0,6500.0,6950.0,6750.0,84.01
2021-03-03,25.435415,0.0,5.0,6500.0,6650.0,6570.0,84.07
2021-03-03,25.435415,0.0,372.0,6400.0,6952.0,6700.0,84.07
2021-03-04,25.987501,0.0,346.0,6500.0,7060.0,6850.0,84.13
2021-03-05,26.535418,0.0,231.0,6300.0,7007.0,6850.0,84.2
2021-03-06,26.814585,0.0,260.0,6401.0,7020.0,6800.0,84.26
2021-03-06,26.814585,0.0,5.0,6300.0,6500.0,6400.0,84.26
2021-03-07,27.202087,0.0,5.0,6300.0,6500.0,6400.0,84.26
2021-03-08,27.677078,0.0,184.0,3537.0,6913.0,3800.0,84.39
2021-03-09,28.347916,0.0,187.0,6275.0,6790.0,6550.0,84.45
2021-03-10,28.006254,0.0,252.0,6341.0,6839.0,6600.0,84.51
2021-03-11,27.525002,0.0,252.0,6341.0,6839.0,6600.0,84.51
2021-03-12,27.079168,0.0,222.0,6301.0,6952.0,6750.0,84.64
2021-03-13,27.320831,0.0,222.0,6301.0,6952.0,6750.0,84.64
2021-03-14,27.822914,0.0,222.0,6301.0,6952.0,6750.0,84.64
2021-03-15,28.356249,0.0,193.0,6650.0,7012.0,6850.0,84.83
2021-03-16,28.424997,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-17,29.137499,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-18,28.864584,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-19,27.714582,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-20,27.654167,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-21,28.137499,0.0,206.0,6000.0,7075.0,6800.0,84.89
2021-03-22,26.804167,1.8000001,262.0,6652.0,6941.0,6770.0,85.27
2021-03-23,27.450003,3.0,266.0,6400.0,6871.0,6690.0,85.34
2021-03-24,29.249994,0.0,254.0,6311.0,6900.0,6740.0,85.4
2021-03-25,29.220833,0.0,361.0,6651.0,6875.0,6780.0,85.46
2021-03-26,28.904167,0.0,193.0,6460.0,6925.0,6700.0,85.53
2021-03-27,29.462502,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-03-28,29.53333,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-03-29,29.883333,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-03-30,29.706247,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-03-31,30.36667,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-04-01,29.702085,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-04-02,30.002085,0.0,271.0,6612.0,6960.0,6790.0,85.59
2021-04-03,30.589584,0.0,13.0,6200.0,6400.0,6300.0,86.03
2021-04-03,30.589584,0.0,257.0,6500.0,7000.0,6750.0,86.03
2021-04-04,30.56875,0.0,257.0,6500.0,7000.0,6750.0,86.03
2021-04-05,31.26458,0.0,282.0,6800.0,6901.0,6850.0,86.16
2021-04-06,31.714586,0.0,269.0,6400.0,7200.0,6920.0,86.22
2021-04-07,30.80208,0.0,247.0,6401.0,7070.0,6850.0,86.29
2021-04-08,30.9,0.0,306.0,6423.0,7200.0,6950.0,86.35
2021-04-09,29.749994,0.7,344.0,6780.0,7100.0,6910.0,86.41
2021-04-10,28.352081,0.4,344.0,6780.0,7100.0,6910.0,86.41
2021-04-11,27.539583,4.3,344.0,6780.0,7100.0,6910.0,86.41
2021-04-12,28.141668,0.2,404.0,6299.0,7231.0,7000.0,86.61
2021-04-13,27.310417,0.1,381.0,6541.0,7251.0,7000.0,86.67
2021-04-14,28.087502,0.0,381.0,6541.0,7251.0,7000.0,86.67
2021-04-15,29.5,0.0,360.0,6500.0,7075.0,6850.0,86.8
2021-04-15,29.5,0.0,7.0,6200.0,6501.0,6400.0,86.8
2021-04-16,30.00833,0.0,642.0,6502.0,7200.0,6950.0,86.86
2021-04-16,30.00833,0.0,7.0,6200.0,6500.0,6400.0,86.86
2021-04-17,31.018747,0.0,494.0,6501.0,7160.0,6900.0,86.92
2021-04-18,31.560417,0.0,494.0,6501.0,7160.0,6900.0,86.92
2021-04-19,31.316671,0.0,578.0,6500.0,6950.0,6800.0,87.05
2021-04-19,31.316671,0.0,6.0,6700.0,6800.0,6750.0,87.05
2021-04-20,31.004166,0.0,288.0,6501.0,6860.0,6760.0,87.11
2021-04-21,30.718752,0.0,288.0,6501.0,6860.0,6760.0,87.11
2021-04-22,29.835419,0.0,288.0,6501.0,6860.0,6760.0,87.11
2021-04-23,30.481247,0.0,288.0,6501.0,6860.0,6760.0,87.11
2021-04-24,30.904167,0.0,288.0,6501.0,6860.0,6760.0,87.11
2021-04-25,30.237501,0.9,288.0,6501.0,6860.0,6760.0,87.11
2021-04-26,31.441668,0.0,513.0,6000.0,6451.0,6300.0,87.49
2021-04-27,30.595833,0.2,513.0,6000.0,6451.0,6300.0,87.49
2021-04-28,30.372915,0.0,157.0,6651.0,6850.0,6750.0,87.62
2021-04-29,31.15417,0.0,101.0,6100.0,6851.0,6600.0,87.68
2021-04-30,29.929169,0.1,150.0,6200.0,6801.0,6650.0,87.75
2021-05-01,27.824999,5.4,150.0,6200.0,6801.0,6650.0,87.75
2021-05-02,27.558332,3.3,150.0,6200.0,6801.0,6650.0,87.75
2021-05-03,29.86875,0.0,275.0,6350.0,6799.0,6610.0,87.81
2021-05-04,30.079168,0.1,276.0,6200.0,6800.0,6550.0,87.81
2021-05-04,30.079168,0.1,8.0,6100.0,6700.0,6300.0,87.81
2021-05-05,30.416664,1.8,268.0,6331.0,6700.0,6550.0,87.81
2021-05-06,29.610415,1.4,5.0,6200.0,6400.0,6350.0,87.81
2021-05-06,29.610415,1.4,200.0,6350.0,6600.0,6500.0,87.81
2021-05-07,30.777086,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-08,29.831247,1.1,189.0,6200.0,6726.0,6550.0,87.81
2021-05-09,30.51458,0.6,189.0,6200.0,6726.0,6550.0,87.81
2021-05-10,31.802084,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-11,31.647919,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-12,30.995834,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-13,31.014582,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-14,31.099998,0.0,189.0,6200.0,6726.0,6550.0,87.81
2021-05-15,28.208334,1.1,189.0,6200.0,6726.0,6550.0,87.81
2021-05-16,29.216665,0.1,189.0,6200.0,6726.0,6550.0,87.81
2021-05-17,29.074999,0.8000001,358.0,6201.0,6820.0,6600.0,87.81
2021-05-18,27.783335,1.7,398.0,6401.0,6700.0,6590.0,87.81
2021-05-19,29.166664,0.0,152.0,6001.0,6699.0,6350.0,87.81
2021-05-20,30.789583,0.1,295.0,6000.0,6699.0,6400.0,87.81
2021-05-21,31.414581,0.0,309.0,6200.0,6561.0,6370.0,87.81
2021-05-22,31.547915,0.0,319.0,6015.0,6560.0,6300.0,87.81
2021-05-23,31.572914,0.0,319.0,6015.0,6560.0,6300.0,87.81
2021-05-24,31.843748,0.0,388.0,6001.0,6551.0,6350.0,87.81
2021-05-24,31.843748,0.0,5.0,5600.0,5900.0,5800.0,87.81
2021-05-25,31.724998,0.0,304.0,5500.0,6610.0,6300.0,87.81
2021-05-25,31.724998,0.0,6.0,6000.0,6341.0,6200.0,87.81
2021-05-26,29.331251,0.1,6.0,6000.0,6341.0,6200.0,87.81
2021-05-27,29.554167,0.1,350.0,5800.0,6471.0,6280.0,87.81
2021-05-28,29.697916,6.3999996,300.0,6291.0,6541.0,6400.0,87.81
2021-05-29,28.979164,2.8,385.0,6042.0,6529.0,6350.0,87.81
2021-05-30,28.718752,6.0000005,385.0,6042.0,6529.0,6350.0,87.81
2021-05-31,28.072916,2.7,355.0,6000.0,6610.0,6420.0,87.81
2021-06-01,27.481253,14.9,11.0,6000.0,6200.0,6100.0,92.69
2021-06-01,27.481253,14.9,237.0,6300.0,6600.0,6450.0,92.69
2021-06-02,26.910421,1.1,4.0,5900.0,5900.0,5900.0,92.69
2021-06-02,26.910421,1.1,319.0,6000.0,6500.0,6350.0,92.69
2021-06-03,25.874998,9.2,3.0,5500.0,6000.0,5800.0,92.69
2021-06-03,25.874998,9.2,270.0,6101.0,6501.0,6400.0,92.69
2021-06-04,26.343756,3.1,471.0,6071.0,6430.0,6250.0,92.69
2021-06-05,26.512503,5.7,334.0,6150.0,6351.0,6270.0,92.69
2021-06-06,27.860415,2.6999998,334.0,6150.0,6351.0,6270.0,92.69
2021-06-07,27.862497,1.8000002,308.0,6100.0,6381.0,6280.0,92.69
2021-06-08,25.754166,12.900001,362.0,6001.0,6451.0,6300.0,92.69
2021-06-09,24.945831,2.5000002,362.0,6001.0,6451.0,6300.0,92.69
2021-06-10,26.214586,2.1,273.0,6100.0,6541.0,6400.0,92.69
2021-06-11,26.70833,2.4,381.0,6065.0,6580.0,6420.0,92.69
2021-06-12,27.504164,1.6000001,326.0,6150.0,6600.0,6450.0,92.69
2021-06-13,26.862501,2.6000001,326.0,6150.0,6600.0,6450.0,92.69
2021-06-14,26.533333,2.6,295.0,6150.0,6400.0,6250.0,92.69
2021-06-15,24.745832,1.7,326.0,6081.0,6423.0,6260.0,92.69
2021-06-16,24.543753,2.8,2.0,5700.0,5900.0,5800.0,92.69
2021-06-16,24.543753,2.8,304.0,5800.0,6461.0,6250.0,92.69
2021-06-17,25.739584,0.90000004,292.0,6259.0,6399.0,6300.0,92.69
2021-06-18,24.856253,1.6,285.0,5900.0,6361.0,6200.0,92.69
2021-06-19,26.420832,0.1,193.0,6100.0,6521.0,6350.0,92.69
2021-06-20,27.012499,1.2,193.0,6100.0,6521.0,6350.0,92.69
2021-06-21,27.914581,0.0,1.0,5900.0,5900.0,5900.0,92.69
2021-06-21,27.914581,0.0,181.0,6060.0,6550.0,6430.0,92.69
2021-06-22,26.364588,0.1,181.0,6060.0,6550.0,6430.0,92.69
2021-06-23,24.995832,4.0,192.0,6101.0,6452.0,6300.0,92.69
2021-06-24,24.770834,10.500001,136.0,5801.0,6500.0,6280.0,92.69
2021-06-24,24.770834,10.500001,2.0,5800.0,5800.0,5800.0,92.69
2021-06-25,25.141665,9.7,185.0,6300.0,6500.0,6380.0,92.69
2021-06-26,24.166666,8.599999,164.0,6160.0,6500.0,6390.0,92.69
2021-06-26,24.166666,8.599999,4.0,5700.0,5900.0,5800.0,92.69
2021-06-27,24.679169,4.0999994,4.0,5700.0,5900.0,5800.0,92.69
2021-06-28,26.766668,1.0,198.0,6100.0,6500.0,6360.0,92.69
2021-06-29,27.881254,0.8000001,215.0,6115.0,6337.0,6220.0,92.69
2021-06-30,27.30625,0.4,249.0,6101.0,6400.0,6280.0,92.69
2021-07-01,26.997915,0.0,249.0,6101.0,6400.0,6280.0,92.69
2021-07-02,27.65,0.0,190.0,6051.0,6371.0,6200.0,96.72
2021-07-03,28.214584,0.0,190.0,6051.0,6371.0,6200.0,96.72
2021-07-04,28.679169,0.0,190.0,6051.0,6371.0,6200.0,96.72
2021-07-05,28.40625,3.3,190.0,6051.0,6371.0,6200.0,96.72
2021-07-06,27.027086,6.9999995,190.0,6051.0,6371.0,6200.0,96.72
2021-07-07,24.385416,24.1,190.0,6051.0,6371.0,6200.0,96.72
2021-07-08,24.277086,14.6,190.0,6051.0,6371.0,6200.0,96.72
2021-07-09,25.193748,4.1,190.0,6051.0,6371.0,6200.0,96.72
2021-07-10,25.410418,6.8999996,190.0,6051.0,6371.0,6200.0,96.72
2021-07-11,25.302084,12.1,190.0,6051.0,6371.0,6200.0,96.72
2021-07-12,23.91667,24.300003,190.0,6051.0,6371.0,6200.0,96.72
2021-07-13,23.802084,11.100001,190.0,6051.0,6371.0,6200.0,96.72
2021-07-14,24.131248,8.7,57.0,5926.0,6290.0,6150.0,96.72
2021-07-14,24.131248,8.7,4.0,5300.0,5500.0,5400.0,96.72
2021-07-15,25.35,7.3999996,4.0,5300.0,5500.0,5400.0,96.72
2021-07-16,25.762497,3.5,4.0,5300.0,5500.0,5400.0,96.72
2021-07-17,25.647913,4.8999996,127.0,5200.0,6201.0,5900.0,96.72
2021-07-18,24.760416,14.1,127.0,5200.0,6201.0,5900.0,96.72
2021-07-19,24.610418,6.2999997,52.0,5551.0,6001.0,5850.0,96.72
2021-07-20,22.841667,21.400002,52.0,5551.0,6001.0,5850.0,96.72
2021-07-21,23.341667,22.699997,52.0,5551.0,6001.0,5850.0,96.72
2021-07-22,24.020834,5.0,151.0,5725.0,6363.0,6200.0,96.72
2021-07-23,25.358335,0.70000005,2.0,5800.0,5800.0,5800.0,96.72
2021-07-23,25.358335,0.70000005,249.0,5900.0,6336.0,6200.0,96.72
2021-07-24,25.610415,0.3,174.0,5501.0,6362.0,6180.0,96.72
2021-07-25,25.608332,0.4,174.0,5501.0,6362.0,6180.0,96.72
2021-07-26,25.402084,0.6,185.0,5501.0,6362.0,6180.0,96.72
2021-07-27,25.166666,0.70000005,298.0,6100.0,6290.0,6150.0,96.72
2021-07-28,23.583336,0.9000001,227.0,5700.0,6451.0,6300.0,96.72
2021-07-29,23.902084,0.0,207.0,6100.0,6700.0,6450.0,96.72
2021-07-30,25.264582,0.2,225.0,6001.0,6600.0,6430.0,96.72
2021-07-31,24.535416,0.5,181.0,5649.0,6600.0,6350.0,96.72
2021-08-01,24.95208,1.2,181.0,5649.0,6600.0,6350.0,96.72
2021-08-02,25.089586,0.8,172.0,5500.0,6650.0,6420.0,97.45
2021-08-03,25.379166,1.3000001,183.0,6001.0,6516.0,6350.0,97.45
2021-08-04,25.564589,1.5000001,176.0,6000.0,6425.0,6250.0,97.45
2021-08-05,25.724997,0.9000001,176.0,6000.0,6425.0,6250.0,97.45
2021-08-06,25.91667,0.6,152.0,5510.0,6550.0,6350.0,97.45
2021-08-07,26.533333,0.1,61.0,6000.0,6560.0,6370.0,97.45
2021-08-08,26.874998,0.8,61.0,6000.0,6560.0,6370.0,97.45
2021-08-09,27.152084,0.1,91.0,6050.0,6535.0,6370.0,97.45
2021-08-10,27.091665,2.6,106.0,6000.0,6600.0,6400.0,97.45
2021-08-11,26.952082,1.6999999,99.0,5500.0,6575.0,6270.0,97.45
2021-08-12,26.914589,0.3,121.0,6100.0,6650.0,6410.0,97.45
2021-08-13,26.15417,1.9,121.0,6100.0,6650.0,6410.0,97.45
2021-08-14,25.84375,2.2999997,116.0,5500.0,6628.0,6470.0,97.45
2021-08-15,23.818754,12.099999,116.0,5500.0,6628.0,6470.0,97.45
2021-08-16,23.01458,19.1,104.0,6241.0,6711.0,6585.0,97.45
2021-08-17,23.341667,5.6,88.0,4800.0,6700.0,6350.0,97.45
2021-08-18,23.541664,5.399999,100.0,6100.0,6680.0,6450.0,97.45
2021-08-19,23.383337,1.0,100.0,6100.0,6680.0,6450.0,97.45
2021-08-20,24.310417,3.3,77.0,6501.0,6980.0,6750.0,97.45
2021-08-21,24.895834,0.8,135.0,5800.0,7062.0,6650.0,97.45
2021-08-22,25.4125,3.5,135.0,5800.0,7062.0,6650.0,97.45
2021-08-23,25.637503,6.6999993,137.0,5400.0,6870.0,6600.0,97.45
2021-08-24,25.525002,1.5,150.0,5601.0,7000.0,6850.0,97.45
2021-08-25,25.810417,0.4,117.0,6099.0,7011.0,6750.0,97.45
2021-08-26,25.908335,1.1,145.0,6030.0,6841.0,6700.0,97.45
2021-08-27,24.916666,2.0000002,120.0,6199.0,6830.0,6550.0,97.45
2021-08-28,24.44375,1.7000002,63.0,6011.0,6775.0,6620.0,97.45
2021-08-29,23.34375,11.900002,63.0,6011.0,6775.0,6620.0,97.45
2021-08-30,23.295832,5.899999,63.0,6011.0,6775.0,6620.0,97.45
2021-08-31,24.491669,5.6000004,120.0,6200.0,6700.0,6500.0,97.45
2021-09-01,24.604164,1.4000001,130.0,5700.0,6700.0,6350.0,96.33
2021-09-02,24.91667,3.8999996,154.0,6100.0,6700.0,6560.0,96.33
2021-09-03,24.152082,23.700003,86.0,6000.0,6800.0,6400.0,96.33
2021-09-04,24.0,22.100002,116.0,6000.0,6850.0,6450.0,96.33
2021-09-05,23.250002,13.7,116.0,6000.0,6850.0,6450.0,96.33
2021-09-06,22.472916,137.3,116.0,6000.0,6850.0,6450.0,96.33
2021-09-07,24.377085,18.100002,104.0,6500.0,6650.0,6550.0,96.33
2021-09-08,24.885416,0.6,40.0,5900.0,6715.0,6550.0,96.33
2021-09-09,24.729164,0.5,143.0,6000.0,6700.0,6450.0,96.33
2021-09-10,24.38125,2.6999998,143.0,6000.0,6700.0,6450.0,96.33
2021-09-11,24.433334,1.8000001,143.0,6000.0,6700.0,6450.0,96.33
2021-09-12,24.733337,7.099999,143.0,6000.0,6700.0,6450.0,96.33
2021-09-13,24.660416,1.2,143.0,6000.0,6700.0,6450.0,96.33
2021-09-14,24.468752,0.0,55.0,5600.0,6700.0,6450.0,96.33
2021-09-15,23.941666,0.0,146.0,6100.0,6700.0,6500.0,96.33
2021-09-16,24.010416,0.2,96.0,6200.0,6726.0,6465.0,96.33
2021-09-17,24.497917,0.0,96.0,6200.0,6726.0,6465.0,96.33
2021-09-18,25.06875,0.4,104.0,6100.0,6692.0,6400.0,96.33
2021-09-19,24.287498,7.8999996,104.0,6100.0,6692.0,6400.0,96.33
2021-09-20,23.493746,33.9,158.0,6200.0,6550.0,6450.0,96.33
2021-09-21,23.00625,19.9,119.0,6099.0,6476.0,6460.0,96.33
2021-09-22,23.554167,10.7,120.0,6026.0,6449.0,6220.0,96.33
2021-09-23,23.639587,5.1,172.0,5981.0,6500.0,6100.0,96.33
2021-09-24,23.775,8.900001,175.0,5799.0,6458.0,6320.0,96.33
2021-09-25,23.481253,2.2,175.0,5799.0,6458.0,6320.0,96.33
2021-09-26,23.485418,23.699999,175.0,5799.0,6458.0,6320.0,96.33
2021-09-27,22.433329,53.899998,175.0,5799.0,6458.0,6320.0,96.33
2021-09-28,24.110418,0.5,37.0,6190.0,6454.0,6250.0,96.33
2021-09-29,24.747915,0.3,83.0,5100.0,6471.0,6200.0,96.33
2021-09-30,24.804167,12.399999,65.0,5650.0,6539.0,6300.0,96.33
2021-10-01,24.602081,0.8000001,86.0,6190.0,6500.0,6350.0,97.84
2021-10-02,24.766665,4.3999996,86.0,6190.0,6500.0,6350.0,97.84
2021-10-03,25.314583,3.4,86.0,6190.0,6500.0,6350.0,97.84
2021-10-04,24.552084,1.8,90.0,5301.0,6500.0,6200.0,97.84
2021-10-05,24.581251,11.099999,113.0,5700.0,6450.0,6150.0,97.84
2021-10-06,24.995829,2.3000002,113.0,5700.0,6450.0,6150.0,97.84
2021-10-07,24.947914,14.3,64.0,6000.0,6450.0,6150.0,97.84
2021-10-07,24.947914,14.3,2.0,6000.0,6000.0,6000.0,97.84
2021-10-08,24.083334,3.4999998,52.0,6000.0,6500.0,6150.0,97.84
2021-10-09,24.40625,5.5000005,45.0,5301.0,6600.0,6100.0,97.84
2021-10-10,24.38125,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-11,23.835413,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-12,23.741667,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-13,24.564583,0.3,45.0,5301.0,6600.0,6100.0,97.84
2021-10-14,23.72917,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-15,24.102083,10.2,45.0,5301.0,6600.0,6100.0,97.84
2021-10-16,24.227083,3.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-17,24.716667,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-18,23.897917,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-19,22.656252,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-20,22.36875,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-21,22.447914,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-22,22.870829,0.0,45.0,5301.0,6600.0,6100.0,97.84
2021-10-23,23.420835,0.0,57.0,5200.0,6200.0,6000.0,97.84
2021-10-24,23.102087,0.0,57.0,5200.0,6200.0,6000.0,97.84
2021-10-25,22.5625,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-26,22.347914,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-27,22.731249,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-28,22.991669,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-29,23.612501,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-30,23.841667,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-10-31,23.75208,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-11-01,24.106247,0.0,77.0,5841.0,6166.0,5900.0,97.84
2021-11-02,23.597914,0.6,77.0,5841.0,6166.0,5900.0,97.84
